account_number,product_name,balance
634398094,Credit Card,106260.0
8397616304,Student Loan,445249.0
4313120484,Student Loan,279831.0
5380916519,Student Loan,370105.0
8753243720,Personal Loan,452988.0
8971523982,Credit Card,379673.0
3709851729,Mortgage Loan,452229.0
9641030623,Student Loan,193317.0
7427672164,Auto Loan,156908.0
7006309037,Student Loan,9427.0
5247525968,Student Loan,71460.0
2828483410,Student Loan,493739.0
3347120185,Credit Card,26581.0
7058175611,Student Loan,247978.0
4509707247,Credit Card,445843.0
228492690,Mortgage Loan,20718.0
2172108815,Credit Card,471964.0
9409112956,Auto Loan,139208.0
4840092024,Auto Loan,266382.0
7248158273,Credit Card,356597.0
974002437,Student Loan,53902.0
9767037077,Personal Loan,151035.0
6072867151,Credit Card,49000.0
8208828303,Student Loan,384398.0
2425183369,Student Loan,149326.0
1904168357,Credit Card,325813.0
3956596796,Student Loan,416813.0
8218700081,Auto Loan,456992.0
1553942336,Personal Loan,394149.0
1377406966,Mortgage Loan,317446.0
8237223538,Personal Loan,34418.0
4947341693,Mortgage Loan,448920.0
9901605326,Credit Card,400386.0
1940765289,Credit Card,281961.0
2611335162,Mortgage Loan,432582.0
1896960742,Student Loan,406122.0
672108642,Student Loan,330508.0
3696792755,Student Loan,466002.0
2138071908,Student Loan,394903.0
9232821543,Student Loan,32243.0
4243325085,Mortgage Loan,181264.0
7856143304,Student Loan,124476.0
585096382,Student Loan,54632.0
479870695,Student Loan,172355.0
4879460783,Mortgage Loan,362494.0
914398293,Student Loan,120781.0
8314121700,Credit Card,470518.0
7532812490,Credit Card,163852.0
8770161236,Student Loan,314392.0
7216559452,Personal Loan,289968.0
4973899920,Student Loan,46086.0
919219551,Mortgage Loan,429253.0
1710282141,Student Loan,54241.0
8237700521,Student Loan,188138.0
1576182375,Mortgage Loan,174008.0
3647261321,Credit Card,482110.0
6634412258,Auto Loan,444775.0
3490959793,Credit Card,124756.0
23194098,Student Loan,325148.0
3860547636,Auto Loan,30206.0
5477731033,Credit Card,241572.0
4600544995,Credit Card,207472.0
5796622559,Auto Loan,174669.0
1695883045,Mortgage Loan,283703.0
1699342375,Mortgage Loan,446931.0
6131565450,Personal Loan,208209.0
697883836,Personal Loan,305701.0
7776861991,Credit Card,134855.0
9017500516,Mortgage Loan,202392.0
6248470205,Mortgage Loan,399626.0
2749375078,Student Loan,453761.0
2247146431,Credit Card,27344.0
6189954217,Student Loan,128705.0
535523963,Mortgage Loan,267817.0
1943917980,Mortgage Loan,304451.0
344502389,Personal Loan,324422.0
6435363718,Credit Card,406726.0
6743763314,Credit Card,272761.0
5167525218,Mortgage Loan,42149.0
7951930871,Credit Card,60472.0
9409618662,Mortgage Loan,180352.0
6301058022,Credit Card,156841.0
9851547329,Mortgage Loan,432933.0
4272826406,Mortgage Loan,232892.0
7825442455,Mortgage Loan,409270.0
567081178,Personal Loan,205041.0
7154879270,Auto Loan,362588.0
62127923,Student Loan,483955.0
9862816130,Mortgage Loan,431140.0
3243774933,Student Loan,268853.0
8172859095,Student Loan,131053.0
3639922081,Personal Loan,64232.0
735805097,Mortgage Loan,243694.0
7453406253,Credit Card,366787.0
6128196172,Student Loan,358621.0
2939689842,Mortgage Loan,95823.0
5666616848,Auto Loan,469361.0
5831531392,Mortgage Loan,443990.0
8709448517,Mortgage Loan,259116.0
8558761780,Student Loan,443003.0
7918978198,Credit Card,252839.0
1865503510,Student Loan,435995.0
2373476673,Auto Loan,322362.0
717387554,Mortgage Loan,495523.0
6748322524,Student Loan,306911.0
5330235031,Student Loan,458651.0
8439968711,Credit Card,360234.0
9859762495,Mortgage Loan,170853.0
5502264611,Mortgage Loan,354721.0
9238880810,Mortgage Loan,366088.0
9543354797,Mortgage Loan,260049.0
7465765158,Mortgage Loan,498122.0
1059815844,Student Loan,355799.0
6035324828,Mortgage Loan,429270.0
8513856038,Credit Card,56928.0
4768022609,Student Loan,168212.0
3722722527,Student Loan,191297.0
2738696550,Student Loan,13848.0
964679333,Credit Card,495240.0
5929605612,Mortgage Loan,16662.0
1027303802,Mortgage Loan,467859.0
5737692144,Student Loan,452238.0
8056862068,Mortgage Loan,177010.0
2934304097,Mortgage Loan,484739.0
8862837851,Auto Loan,380598.0
3101482199,Mortgage Loan,188616.0
7406836147,Student Loan,90926.0
1898737424,Student Loan,301507.0
2264913739,Mortgage Loan,51939.0
8237575727,Credit Card,11674.0
8716917749,Mortgage Loan,295172.0
2770016072,Mortgage Loan,434890.0
3565911296,Student Loan,282839.0
4389071697,Mortgage Loan,23591.0
3107144955,Credit Card,86882.0
4814199745,Mortgage Loan,468214.0
6993607793,Student Loan,25726.0
1043431197,Student Loan,204668.0
4845149078,,59002.0
7182363451,Student Loan,151586.0
6973048080,Student Loan,319947.0
8990323141,Credit Card,238690.0
9151692065,Credit Card,80360.0
9036911495,Student Loan,168107.0
1566082447,Student Loan,440342.0
2268067735,Personal Loan,294547.0
6843358220,Student Loan,350416.0
5830404240,Credit Card,251903.0
6604558984,Auto Loan,325031.0
6192188891,Mortgage Loan,100010.0
5830597791,Student Loan,434932.0
6911830123,Mortgage Loan,416145.0
9622153981,Mortgage Loan,198611.0
1060037591,Auto Loan,36201.0
2525662797,Mortgage Loan,33119.0
1332601892,Mortgage Loan,478395.0
1580446327,Auto Loan,416141.0
59636460,Student Loan,345344.0
9628761490,Student Loan,127583.0
2457223315,Personal Loan,357181.0
7548406267,Auto Loan,12972.0
7537756035,Mortgage Loan,64176.0
314781130,Student Loan,153735.0
895528682,Mortgage Loan,24942.0
5526818204,Student Loan,167610.0
2934024178,Student Loan,28386.0
9032803048,Personal Loan,350649.0
4340357498,Mortgage Loan,233545.0
4976153701,Student Loan,485115.0
6283890714,Student Loan,46590.0
1858471365,Credit Card,269449.0
6944440205,Student Loan,118246.0
8834792615,Auto Loan,359295.0
150281670,Mortgage Loan,103679.0
5792151542,Mortgage Loan,428494.0
4717286301,Student Loan,127854.0
7491995229,Mortgage Loan,148676.0
3407116342,Student Loan,486814.0
4270103776,Mortgage Loan,245629.0
319691936,Personal Loan,230261.0
7825090363,Auto Loan,197450.0
1037321760,Mortgage Loan,90170.0
3215371267,Personal Loan,161435.0
878085837,Credit Card,255214.0
5233900931,Mortgage Loan,469968.0
8063705785,Credit Card,172699.0
8740919536,Student Loan,84365.0
5666585211,Mortgage Loan,90106.0
1953204063,Credit Card,459782.0
9688272377,Student Loan,262008.0
7516891060,Personal Loan,263159.0
1667012095,Credit Card,203515.0
4889992793,Student Loan,449773.0
5400568904,Mortgage Loan,37144.0
4509244347,Credit Card,294302.0
6083899349,Mortgage Loan,331121.0
9570718862,Mortgage Loan,168902.0
5571780267,Student Loan,180600.0
25127221,Mortgage Loan,169322.0
7702627225,Mortgage Loan,390806.0
8684823493,Personal Loan,166807.0
1376287512,Mortgage Loan,168422.0
4848286086,Auto Loan,386273.0
7962271462,Mortgage Loan,403870.0
3928133801,Mortgage Loan,440296.0
1062849828,Student Loan,7791.0
1969276956,Student Loan,36301.0
885157480,Student Loan,440342.0
9907438103,Mortgage Loan,212459.0
5821263463,Student Loan,65082.0
917593090,Auto Loan,362313.0
2226895669,Auto Loan,323821.0
2624186920,Student Loan,178852.0
8615513617,Mortgage Loan,9695.0
3198154213,Student Loan,124800.0
5966469182,Auto Loan,86070.0
6367628808,Student Loan,496046.0
2482097678,Personal Loan,395663.0
7749968952,Mortgage Loan,382768.0
7164092004,Mortgage Loan,428402.0
2880064993,Mortgage Loan,341953.0
8625928829,Personal Loan,446252.0
2394568396,Mortgage Loan,256835.0
297188115,Personal Loan,239519.0
8285078778,Mortgage Loan,222176.0
2358039796,Mortgage Loan,402667.0
5365769343,Mortgage Loan,368655.0
9809294891,Credit Card,446688.0
1214302698,Mortgage Loan,249419.0
2701407726,Auto Loan,224743.0
4047702650,Auto Loan,368590.0
9826555861,Credit Card,341842.0
6603700456,Personal Loan,34617.0
2002276967,Auto Loan,54453.0
1934792154,Student Loan,441549.0
5862134297,Mortgage Loan,190794.0
1213367795,Mortgage Loan,8089.0
1943712247,Mortgage Loan,369217.0
3221965951,Auto Loan,127144.0
1982081508,Personal Loan,214857.0
7849287714,Credit Card,429286.0
1666019382,Mortgage Loan,101747.0
4974586430,Student Loan,370241.0
2305411051,,473362.0
8395231595,Student Loan,366899.0
7307976444,Student Loan,383962.0
9173625860,Credit Card,266433.0
7296450037,Mortgage Loan,411516.0
1471203688,Credit Card,166273.0
9230983354,Mortgage Loan,168953.0
7317669035,Student Loan,219897.0
8350019511,Mortgage Loan,318812.0
7785569039,Student Loan,127952.0
9500381138,Credit Card,68925.0
2606551102,Student Loan,327755.0
124220870,Mortgage Loan,380049.0
5365769343,Student Loan,66516.0
3571621298,Mortgage Loan,406930.0
4674464756,Mortgage Loan,386094.0
9840244917,Student Loan,472945.0
4156714443,Personal Loan,451231.0
3363703710,Student Loan,140157.0
3841472801,Credit Card,178623.0
9142726,Mortgage Loan,89424.0
9526273695,Mortgage Loan,115363.0
2001924577,Credit Card,70622.0
4651291398,Student Loan,186013.0
4627128186,Credit Card,281666.0
317061339,Credit Card,96725.0
9011842230,Student Loan,425928.0
2595300346,Mortgage Loan,376440.0
5653198048,Mortgage Loan,197908.0
2653051981,Personal Loan,422035.0
419672075,Credit Card,483597.0
2458112156,Auto Loan,46495.0
4649396300,Student Loan,428993.0
6034942812,Credit Card,31559.0
6171794690,Credit Card,355516.0
4710018570,Mortgage Loan,20427.0
1773739098,Personal Loan,42117.0
1596091379,Mortgage Loan,175345.0
2532699998,Credit Card,121071.0
3173846540,,201673.0
9069185974,Student Loan,92683.0
1551580487,Personal Loan,54934.0
7392774119,Student Loan,451555.0
2208153404,Student Loan,379463.0
9787578940,Student Loan,187267.0
3990502421,Mortgage Loan,424470.0
319681693,Student Loan,424450.0
6640655727,Student Loan,182273.0
6528121112,Mortgage Loan,327264.0
302046901,Student Loan,7433.0
4965392460,Student Loan,92905.0
8791951564,Credit Card,213627.0
4940828411,Mortgage Loan,414329.0
7494456875,Credit Card,277637.0
7482975489,Personal Loan,264292.0
713078831,Student Loan,268650.0
1972979097,Auto Loan,435002.0
6361385056,Student Loan,151135.0
5649106069,Personal Loan,64829.0
1528550577,Auto Loan,5783.0
8976284393,Student Loan,370653.0
8581028559,Credit Card,71849.0
3953782165,Mortgage Loan,228967.0
6711595888,Mortgage Loan,145904.0
5614223379,Mortgage Loan,262669.0
1455482885,Mortgage Loan,420826.0
5695553747,Auto Loan,7556.0
262740398,Student Loan,56281.0
6954473901,Credit Card,303656.0
1648121558,Student Loan,400612.0
9674737012,Student Loan,272109.0
1332744969,Student Loan,492157.0
6955359439,Credit Card,473369.0
5524807550,Mortgage Loan,140924.0
1505878490,Mortgage Loan,276396.0
7906111577,Student Loan,410280.0
1465693627,Mortgage Loan,357516.0
6213182966,Mortgage Loan,489142.0
4807364391,Auto Loan,413498.0
9617663743,Student Loan,311864.0
213120162,Mortgage Loan,285661.0
1619441287,Student Loan,123060.0
5049825419,Student Loan,232354.0
4555937491,Student Loan,93620.0
9366534382,Auto Loan,186883.0
5917130172,Personal Loan,202884.0
2732077846,Credit Card,220578.0
4181782328,Mortgage Loan,386571.0
265471079,Credit Card,346545.0
8269146235,Student Loan,255061.0
7064853593,Auto Loan,99170.0
4850857659,Mortgage Loan,200899.0
3053597501,Credit Card,295318.0
1298111175,Mortgage Loan,267409.0
1163075450,Mortgage Loan,390692.0
8796456609,Mortgage Loan,271062.0
7774521837,Credit Card,289445.0
8237420029,Auto Loan,471735.0
4023368754,Student Loan,77669.0
7505832942,Personal Loan,421701.0
4307202561,Mortgage Loan,193985.0
5160681231,Credit Card,364570.0
3330516285,Mortgage Loan,356953.0
3242846713,Auto Loan,117652.0
7831432222,Mortgage Loan,318892.0
4199992214,Auto Loan,223995.0
9575471839,Auto Loan,201750.0
2340489276,Mortgage Loan,37096.0
9836031760,Mortgage Loan,226201.0
8505757087,Student Loan,335054.0
3966292819,Mortgage Loan,394169.0
2218303762,Credit Card,60910.0
7884389855,Credit Card,128875.0
9202253103,Mortgage Loan,69551.0
8770204712,Credit Card,385394.0
5901614048,Mortgage Loan,222789.0
3515694766,Mortgage Loan,376915.0
9105499515,Mortgage Loan,147323.0
9861172031,Student Loan,238042.0
7697238379,Personal Loan,424413.0
7427002045,Personal Loan,328994.0
7582506432,Student Loan,110293.0
5521563942,Mortgage Loan,412441.0
6048258673,Student Loan,391036.0
5662526862,Auto Loan,136033.0
6173351782,Mortgage Loan,196703.0
8166318507,Mortgage Loan,355150.0
6982738672,Mortgage Loan,117490.0
9643690701,Credit Card,498033.0
9844231382,Mortgage Loan,127454.0
4675555644,Credit Card,143620.0
6368408279,Auto Loan,23185.0
8667469428,Student Loan,178013.0
4904670925,Mortgage Loan,242995.0
3078228314,Personal Loan,345337.0
2189972029,Student Loan,413015.0
127978276,Personal Loan,152758.0
5607600133,Student Loan,352934.0
6580784864,Student Loan,380629.0
7651951374,Student Loan,345415.0
506044033,Auto Loan,236987.0
7896950376,Student Loan,411215.0
9730146565,Credit Card,243025.0
1647639101,Credit Card,45215.0
3525532483,Mortgage Loan,106697.0
6524742368,Personal Loan,54961.0
5334065203,Mortgage Loan,252737.0
3021423074,Mortgage Loan,36273.0
7721938981,Credit Card,377659.0
6505735821,Student Loan,485573.0
7419272018,Student Loan,444749.0
9118298469,Credit Card,226586.0
5904879553,Student Loan,40856.0
3798303719,Personal Loan,301405.0
9692992452,Credit Card,6401.0
1619156556,Credit Card,199083.0
6825171870,Student Loan,188892.0
5661405611,Credit Card,312058.0
7057212835,Student Loan,332851.0
5339337439,Mortgage Loan,329733.0
1965733344,Mortgage Loan,36793.0
922208228,Mortgage Loan,87650.0
4709546851,,462134.0
3595694119,Mortgage Loan,345336.0
721697913,Student Loan,482361.0
2853700012,Personal Loan,389280.0
310898544,Credit Card,397620.0
1689034794,Student Loan,257589.0
789203689,Student Loan,157650.0
3334735700,Student Loan,159114.0
6323329943,Personal Loan,179666.0
1610025142,Credit Card,222640.0
6947159750,Credit Card,128536.0
9649503966,Mortgage Loan,350691.0
7527250934,Student Loan,221940.0
9909186508,Student Loan,190734.0
1946002214,Student Loan,190786.0
6045535941,Credit Card,106650.0
5399843152,Mortgage Loan,29614.0
8543986269,Mortgage Loan,499915.0
5315966357,Student Loan,7872.0
6810215466,Credit Card,18678.0
404716612,Auto Loan,472829.0
9500306340,Student Loan,370898.0
3164286461,Credit Card,451703.0
6523162429,Student Loan,47322.0
4667511301,Mortgage Loan,336925.0
7354463666,Auto Loan,495798.0
3055524905,Mortgage Loan,90455.0
9449929969,Mortgage Loan,364413.0
2502816731,Mortgage Loan,312059.0
705083608,Mortgage Loan,230222.0
8554974660,Mortgage Loan,172098.0
9076691858,Student Loan,285165.0
5962774073,Auto Loan,411467.0
720301637,Credit Card,274235.0
465030653,Personal Loan,222471.0
2506262173,Personal Loan,166916.0
2797183792,Mortgage Loan,322001.0
6229655302,Personal Loan,120396.0
130461690,Personal Loan,178529.0
3272628830,Mortgage Loan,265415.0
3171618538,Mortgage Loan,57410.0
923551044,Credit Card,346529.0
266573445,Personal Loan,216346.0
6057473627,Mortgage Loan,349508.0
1527785524,Student Loan,296905.0
2844269298,Mortgage Loan,416139.0
7005148714,Auto Loan,472568.0
5327113524,Credit Card,203078.0
8303139465,Mortgage Loan,320915.0
3991956094,Mortgage Loan,15811.0
2692606948,Credit Card,349231.0
1291957051,Auto Loan,194073.0
9759523465,Credit Card,290006.0
4035129587,Personal Loan,358743.0
6976016453,Personal Loan,154864.0
5656743703,Mortgage Loan,33670.0
2958183390,Mortgage Loan,161778.0
6342576667,Credit Card,361942.0
8077107757,Credit Card,288497.0
3393947374,Personal Loan,303675.0
446693202,Mortgage Loan,100898.0
720621452,Student Loan,444815.0
6526121401,Personal Loan,249552.0
3381265348,Student Loan,140882.0
38318738,Credit Card,470301.0
1804103415,Auto Loan,153457.0
4266548874,Mortgage Loan,56675.0
8329662630,,8644.0
3929809057,Credit Card,164580.0
4381549113,Student Loan,472207.0
441153807,Auto Loan,182324.0
3035916036,Mortgage Loan,54405.0
1915614790,Mortgage Loan,258289.0
4601030431,Mortgage Loan,166675.0
2859817436,Student Loan,207221.0
5729686897,Student Loan,62802.0
1758519572,Student Loan,359409.0
6937300594,Student Loan,435153.0
8262761615,Student Loan,291124.0
4062314153,Credit Card,414322.0
3438907776,Student Loan,399078.0
8425787587,Auto Loan,169982.0
7144108684,Mortgage Loan,289731.0
4892189244,Personal Loan,309044.0
7776379833,Student Loan,84523.0
1898120423,Student Loan,388540.0
9907688778,Student Loan,29859.0
1004067812,Personal Loan,385950.0
3383176715,,366002.0
78549726,Mortgage Loan,173676.0
2583884992,Student Loan,240855.0
6192108063,Mortgage Loan,416686.0
7195408774,Student Loan,339291.0
4733701218,Student Loan,168481.0
8221371876,Auto Loan,42275.0
9481771166,Student Loan,98648.0
6914649707,Mortgage Loan,126879.0
3142087002,Student Loan,285115.0
4082967240,Mortgage Loan,182175.0
5666616848,Credit Card,491363.0
5321950931,Personal Loan,48504.0
5023523340,Mortgage Loan,256473.0
3373492577,Mortgage Loan,62206.0
9903967775,Personal Loan,276754.0
2543199654,Student Loan,196703.0
5447635545,Student Loan,473623.0
9395823538,Credit Card,22117.0
1338631102,Auto Loan,330441.0
7687925958,Mortgage Loan,133360.0
8453360161,Mortgage Loan,273112.0
5198527336,Auto Loan,159279.0
6876400749,Student Loan,204679.0
6150078776,Mortgage Loan,454510.0
1169702059,Student Loan,67091.0
7589750198,Credit Card,265207.0
7283703875,Mortgage Loan,159743.0
6767026021,Credit Card,76696.0
4571838049,Student Loan,168025.0
4776482218,Mortgage Loan,39278.0
5231657641,Student Loan,166288.0
7885994784,Credit Card,159971.0
7132832639,Student Loan,366305.0
2695524664,Mortgage Loan,217697.0
5910611998,Mortgage Loan,465837.0
1639493643,Student Loan,451480.0
2520090526,Mortgage Loan,92017.0
4538533179,Credit Card,419085.0
2577717778,Mortgage Loan,488817.0
7303311838,Personal Loan,173929.0
5882542341,Auto Loan,212556.0
4216380737,Student Loan,111125.0
7534895889,Student Loan,10540.0
5636637869,Student Loan,84231.0
3953332298,Mortgage Loan,218852.0
3703999769,Mortgage Loan,377161.0
3670111936,Student Loan,63851.0
9128204925,Mortgage Loan,305222.0
9477790654,Personal Loan,207143.0
1077398271,Credit Card,329771.0
6030491427,Credit Card,326824.0
5869591322,Credit Card,18934.0
3442282929,Credit Card,424136.0
5171140036,Student Loan,13345.0
5921903340,Credit Card,20314.0
6637853497,Personal Loan,344574.0
1550653640,Mortgage Loan,210156.0
863631865,Mortgage Loan,462903.0
454421479,Credit Card,164551.0
4893974655,Credit Card,233207.0
3108019102,Student Loan,422976.0
2225126403,Auto Loan,111074.0
1853705825,Credit Card,466021.0
4744338216,Student Loan,202572.0
2857054916,Student Loan,439102.0
1177215543,Personal Loan,17832.0
2033806846,Credit Card,142953.0
3805984682,Auto Loan,46610.0
6062786035,,163455.0
3361279132,Student Loan,53341.0
5973888456,Student Loan,419029.0
1564943224,Mortgage Loan,225498.0
274367349,Credit Card,70234.0
9207224141,Credit Card,235091.0
4809111333,Mortgage Loan,289172.0
1381041500,Student Loan,353314.0
7446133333,Credit Card,342924.0
8204739011,Personal Loan,442514.0
9457555696,Mortgage Loan,271569.0
5335154960,Mortgage Loan,268683.0
2388710177,Student Loan,369001.0
5111636086,Student Loan,115148.0
2078577579,Auto Loan,199289.0
878568751,Credit Card,395297.0
6570405186,Credit Card,72972.0
7059420800,Mortgage Loan,176334.0
4452617929,Student Loan,214558.0
5947552437,Auto Loan,207715.0
5719554282,Credit Card,228734.0
5856588276,Personal Loan,439488.0
332658521,Mortgage Loan,329203.0
2534962849,Credit Card,44541.0
1361010929,Personal Loan,202627.0
6161948643,Student Loan,263594.0
4048010672,Personal Loan,376629.0
9108079082,Mortgage Loan,113602.0
8637425149,Auto Loan,260683.0
6058127385,Mortgage Loan,104497.0
5969784825,Personal Loan,428298.0
9709094000,Auto Loan,79945.0
5140238908,Mortgage Loan,356342.0
8714017975,Credit Card,106303.0
8384272022,Personal Loan,496406.0
2666197663,Mortgage Loan,244371.0
8234708218,Student Loan,367021.0
3059103845,Mortgage Loan,154755.0
1257100084,Mortgage Loan,264077.0
